adopted,animal_type,sex,intake_condition,intake_type,age_years
0,dog,Female,normal,stray,4
0,dog,Spayed,normal,confiscate,2.976043805612594
1,dog,Spayed,normal,stray,1.995893223819302
1,cat,Neutered,ill moderate,owner surrender,0.7529089664613279
0,dog,Female,normal,stray,0.4134154688569473
0,dog,Male,normal,stray,0.8295687885010267
1,rabbit,Neutered,normal,owner surrender,0.999315537303217
0,cat,Female,normal,stray,0.08213552361396304
0,cat,Male,under age/weight,stray,0.04380561259411362
0,cat,Male,under age/weight,stray,0.08213552361396304
1,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Female,normal,stray,1.998631074606434
0,dog,Spayed,normal,stray,3.0006844626967832
0,dog,Female,normal,stray,7.000684462696783
0,dog,Female,normal,owner surrender,2.1738535249828885
0,cat,Male,ill mild,stray,0.08487337440109514
0,cat,Male,ill mild,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.06570841889117043
0,dog,Male,normal,stray,0.999315537303217
0,cat,Spayed,injured moderate,stray,1.998631074606434
0,dog,Female,normal,stray,2.001368925393566
1,dog,Spayed,injured mild,stray,5.9986310746064335
0,cat,Male,under age/weight,stray,0.08487337440109514
0,dog,Spayed,ill mild,stray,12.78302532511978
0,dog,Female,normal,stray,7.000684462696783
0,cat,Male,injured moderate,stray,2.9979466119096507
0,dog,Male,normal,stray,0.999315537303217
0,reptile,Unknown,normal,other,3.0006844626967832
1,cat,Spayed,under age/weight,stray,0.16700889801505817
0,dog,Neutered,normal,confiscate,10.023271731690622
1,cat,Spayed,ill severe,stray,0.16700889801505817
0,cat,Female,normal,stray,0.4188911704312115
0,cat,Male,under age/weight,stray,0.06023271731690623
0,cat,Male,normal,stray,0.08213552361396304
0,cat,Male,under age/weight,stray,0.06023271731690623
0,dog,Female,normal,stray,3.0006844626967832
0,cat,Unknown,ill severe,stray,0.24914442162902123
0,cat,Male,under age/weight,stray,0.08213552361396304
0,dog,Female,normal,stray,0.33675564681724846
0,cat,Female,under age/weight,stray,0.08213552361396304
0,dog,Female,normal,stray,6.0013689253935665
0,cat,Male,under age/weight,stray,0.019164955509924708
0,cat,Neutered,normal,owner surrender,4.010951403148528
0,cat,Female,under age/weight,stray,0.08213552361396304
0,cat,Female,ill severe,stray,1.002053388090349
1,cat,Male,normal,stray,0.12320328542094455
0,cat,Male,under age/weight,stray,0.08213552361396304
0,rabbit,Neutered,injured mild,owner surrender,0.7474332648870636
0,cat,Female,under age/weight,stray,0.08213552361396304
0,cat,Female,under age/weight,stray,0.019164955509924708
0,cat,Female,under age/weight,stray,0.08213552361396304
0,dog,Male,normal,stray,4
0,cat,Female,under age/weight,stray,0.08213552361396304
0,dog,Male,normal,stray,3.0006844626967832
0,dog,Neutered,normal,stray,4.999315537303217
1,dog,Neutered,normal,stray,3.0006844626967832
0,dog,Male,normal,stray,4
0,cat,Male,normal,stray,3.0006844626967832
0,dog,Female,normal,stray,8.999315537303216
0,dog,Male,normal,stray,4
1,cat,Spayed,under age/weight,stray,0.07665982203969883
0,cat,Unknown,under age/weight,stray,0.12046543463381246
0,cat,Female,other,welfare seized,4
0,cat,Female,other,welfare seized,4
1,cat,Spayed,under age/weight,stray,0.07665982203969883
1,cat,Spayed,normal,confiscate,1.002053388090349
0,cat,Female,normal,stray,0.999315537303217
0,cat,Spayed,fractious,stray,1.998631074606434
0,cat,Unknown,under age/weight,stray,0.0027378507871321013
0,dog,Male,normal,stray,3.0006844626967832
0,dog,Female,normal,stray,1.3880903490759753
0,dog,Male,normal,stray,0.999315537303217
0,cat,Unknown,under age/weight,stray,0.008213552361396304
0,cat,Unknown,normal,stray,10.001368925393566
0,dog,Male,normal,stray,4
0,dog,Female,normal,welfare seized,13.919233401779604
1,dog,Spayed,normal,stray,4
0,cat,Male,normal,stray,1.998631074606434
0,dog,Male,normal,stray,1.998631074606434
0,dog,Male,normal,stray,4
1,dog,Neutered,normal,stray,4
0,rabbit,Neutered,normal,owner surrender,1.2265571526351813
0,dog,Male,normal,stray,0.16700889801505817
0,dog,Neutered,normal,stray,9.998631074606434
0,cat,Neutered,normal,stray,2.9979466119096507
1,cat,Spayed,normal,stray,0.1697467488021903
1,cat,Female,normal,stray,0.2080766598220397
0,dog,Female,normal,stray,1.1690622861054072
0,dog,Female,normal,stray,4.999315537303217
0,cat,Male,injured severe,stray,0.2518822724161533
0,dog,Male,normal,stray,6.0013689253935665
0,cat,Male,normal,owner surrender,4
0,dog,Male,normal,stray,15.312799452429843
0,dog,Neutered,normal,stray,3.3127994524298425
0,dog,Female,normal,stray,0.32854209445585214
0,cat,Neutered,injured severe,stray,0.2518822724161533
0,dog,Male,injured mild,stray,0.999315537303217
1,dog,Neutered,injured moderate,stray,2.001368925393566
1,cat,Neutered,under age/weight,stray,0.024640657084188913
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
0,dog,Male,injured mild,stray,7.989048596851472
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
0,dog,Male,normal,stray,4
0,dog,Female,ill moderate,stray,7.000684462696783
0,dog,Female,normal,stray,3.0006844626967832
0,dog,Male,normal,stray,1.1854893908281998
0,cat,Female,under age/weight,stray,0.16700889801505817
0,dog,Female,normal,stray,0.5010266940451745
0,cat,Male,under age/weight,stray,0.16700889801505817
0,dog,Spayed,normal,stray,11.178644763860369
0,dog,Female,normal,stray,0.33401779603011633
0,dog,Male,injured severe,stray,0.2518822724161533
0,cat,Female,under age/weight,stray,0.08487337440109514
0,dog,Neutered,normal,stray,7.052703627652293
0,dog,Male,other,stray,3.0006844626967832
0,cat,Male,under age/weight,stray,0.16700889801505817
0,dog,Male,under age/weight,stray,0.08213552361396304
0,cat,Male,under age/weight,stray,0.08487337440109514
0,dog,Neutered,normal,stray,4.999315537303217
0,cat,Unknown,normal,stray,0.04106776180698152
0,dog,Neutered,normal,stray,2.001368925393566
0,dog,Neutered,injured severe,stray,3.2114989733059547
0,cat,Neutered,normal,owner surrender,0.999315537303217
1,dog,Spayed,normal,stray,8
1,cat,Neutered,normal,owner surrender,1.2347707049965777
0,cat,Neutered,ill severe,stray,12
0,cat,Neutered,normal,owner surrender,2.004106776180698
1,cat,Neutered,under age/weight,stray,0.030116358658453114
0,cat,Neutered,ill mild,stray,0.26283367556468173
0,dog,Male,normal,stray,3.0006844626967832
0,cat,Male,injured severe,stray,1.002053388090349
0,cat,Female,normal,stray,0.2080766598220397
1,cat,Neutered,normal,stray,0.24914442162902123
0,cat,Female,normal,stray,0.2080766598220397
0,dog,Female,normal,stray,1.998631074606434
0,dog,Spayed,normal,stray,2.001368925393566
1,dog,Neutered,normal,stray,1.998631074606434
0,reptile,Unknown,normal,stray,8
0,cat,Female,normal,owner surrender,12.999315537303216
1,dog,Neutered,normal,stray,1.998631074606434
0,dog,Female,normal,stray,0.999315537303217
0,cat,Female,normal,stray,0.16700889801505817
1,cat,Female,normal,stray,0.49555099247091033
0,dog,Neutered,fractious,other,3.9589322381930185
0,dog,Neutered,normal,stray,7.991786447638604
0,dog,Neutered,normal,stray,8.49555099247091
1,dog,Neutered,normal,stray,1.998631074606434
0,dog,Male,normal,stray,3.0006844626967832
0,dog,Neutered,normal,stray,3.5373032169746748
0,dog,Female,normal,stray,2.001368925393566
1,cat,Neutered,fractious,stray,0.08487337440109514
0,dog,Male,normal,stray,3.0006844626967832
0,cat,Unknown,fractious,stray,0.08487337440109514
0,dog,Male,injured severe,stray,8
1,dog,Neutered,normal,stray,3.0006844626967832
1,cat,Spayed,under age/weight,stray,0.08213552361396304
0,dog,Spayed,normal,stray,9.990417522245037
0,dog,Female,normal,confiscate,0.6105407255304586
0,cat,Female,normal,stray,2.001368925393566
0,cat,Male,normal,stray,0.999315537303217
1,cat,Female,under age/weight,stray,0.08487337440109514
0,dog,Female,normal,stray,4
0,cat,Female,normal,stray,0.999315537303217
0,cat,Male,under age/weight,stray,0.08213552361396304
0,dog,Male,normal,stray,2.001368925393566
0,cat,Unknown,ill severe,stray,0.12594113620807665
1,cat,Neutered,under age/weight,stray,0.15879534565366188
0,cat,Male,under age/weight,stray,0.15879534565366188
0,dog,Neutered,normal,stray,4.999315537303217
0,cat,Female,under age/weight,stray,0.15879534565366188
0,dog,Neutered,normal,stray,4
0,dog,Male,normal,stray,4.999315537303217
0,dog,Neutered,normal,stray,0.9774127310061602
0,dog,Neutered,normal,stray,2.001368925393566
1,cat,Neutered,under age/weight,stray,0.08213552361396304
0,dog,Male,normal,stray,5.4428473648186175
1,cat,Neutered,under age/weight,stray,0.08213552361396304
0,dog,Neutered,normal,stray,2.9979466119096507
0,dog,Spayed,normal,confiscate,7.997262149212868
1,cat,Spayed,normal,stray,0.16700889801505817
0,cat,Female,under age/weight,stray,0.08487337440109514
1,cat,Neutered,normal,stray,0.243668720054757
0,cat,Neutered,under age/weight,stray,0.08213552361396304
1,cat,Male,under age/weight,stray,0.08213552361396304
0,dog,Male,normal,stray,7.000684462696783
1,dog,Spayed,normal,stray,1.998631074606434
1,cat,Spayed,ill mild,stray,1.002053388090349
0,dog,Male,injured severe,stray,2.9979466119096507
1,cat,Spayed,ill mild,stray,0.4161533196440794
0,dog,Neutered,normal,stray,2.9979466119096507
0,cat,Unknown,injured severe,stray,0.2518822724161533
1,dog,Male,normal,stray,0.999315537303217
0,dog,Male,normal,stray,1.995893223819302
0,dog,Neutered,normal,stray,6.997946611909651
0,dog,Male,normal,stray,9.00205338809035
1,cat,Spayed,under age/weight,stray,0.07392197125256673
1,cat,Spayed,normal,stray,0.16700889801505817
1,cat,Female,under age/weight,stray,0.243668720054757
1,cat,Neutered,under age/weight,return,0.13963039014373715
0,cat,Unknown,under age/weight,stray,0.12320328542094455
0,cat,Spayed,normal,stray,2.001368925393566
0,dog,Female,normal,stray,4.999315537303217
0,cat,Male,injured severe,stray,1.998631074606434
0,dog,Spayed,injured moderate,stray,9.00205338809035
1,cat,Neutered,normal,stray,0.16700889801505817
1,dog,Neutered,normal,return,1.9603011635865846
0,dog,Neutered,normal,stray,2.9979466119096507
0,dog,Male,normal,stray,7.567419575633128
0,cat,Spayed,normal,return,5.034907597535934
0,cat,Male,normal,stray,0.16700889801505817
0,cat,Spayed,normal,stray,8
0,cat,Unknown,ill severe,stray,8.999315537303216
0,cat,Female,injured severe,stray,1.998631074606434
1,cat,Female,normal,stray,0.5037645448323066
0,cat,Unknown,injured severe,stray,0.13415468856947296
0,dog,Male,normal,stray,5.9986310746064335
0,dog,Female,normal,stray,12
1,cat,Neutered,normal,other,5.9986310746064335
0,rabbit,Spayed,normal,stray,0.999315537303217
1,dog,Neutered,normal,stray,0.917180013689254
0,cat,Female,under age/weight,stray,0.06570841889117043
0,dog,Female,normal,stray,5.9986310746064335
0,dog,Spayed,normal,stray,7.000684462696783
1,dog,Neutered,other,return,0.9637234770704997
0,cat,Female,under age/weight,stray,0.09582477754962354
0,dog,Male,normal,stray,1.002053388090349
0,dog,Neutered,normal,stray,4
0,dog,Spayed,normal,stray,13.078713210130047
0,cat,Female,normal,owner surrender,0.5804243668720055
0,cat,Male,normal,owner surrender,0.5804243668720055
0,cat,Female,normal,stray,1.998631074606434
0,dog,Female,normal,stray,0.2518822724161533
0,cat,Female,under age/weight,stray,0.04654346338124572
0,cat,Male,under age/weight,stray,0.08213552361396304
0,dog,Female,injured severe,stray,5.9986310746064335
1,cat,Female,normal,stray,0.08487337440109514
0,dog,Spayed,normal,owner surrender,10.485968514715948
0,cat,Spayed,normal,stray,2.001368925393566
0,dog,Unknown,injured severe,stray,9.998631074606434
0,cat,Neutered,under age/weight,stray,0.08487337440109514
0,cat,Female,ill moderate,stray,0.999315537303217
1,dog,Spayed,normal,stray,4
1,cat,Neutered,under age/weight,stray,0.09308692676249145
0,dog,Male,normal,confiscate,8
0,dog,Female,normal,stray,0.4134154688569473
0,cat,Female,under age/weight,stray,0.08213552361396304
0,dog,Male,injured mild,stray,0.999315537303217
0,dog,Male,normal,stray,0.8350444900752909
0,dog,Male,normal,other,0.999315537303217
0,dog,Male,normal,stray,0.999315537303217
0,dog,Neutered,normal,stray,10.620123203285422
0,dog,Male,normal,stray,4.999315537303217
0,dog,Male,normal,stray,10.510609171800137
0,cat,Neutered,normal,stray,2.0561259411362083
0,dog,Female,normal,stray,0.999315537303217
1,dog,Neutered,normal,stray,4
0,rabbit,Male,injured severe,other,0.999315537303217
0,dog,Neutered,normal,confiscate,1.998631074606434
0,dog,Spayed,normal,stray,3.3347022587268995
0,cat,Unknown,under age/weight,stray,0.0027378507871321013
0,dog,Female,normal,stray,0.33401779603011633
0,dog,Male,normal,stray,1.998631074606434
0,cat,Neutered,ill moderate,stray,1.8836413415468858
0,cat,Male,under age/weight,stray,0.08487337440109514
1,cat,Neutered,normal,welfare seized,0.999315537303217
0,dog,Male,normal,stray,1.998631074606434
0,reptile,Unknown,normal,confiscate,0.5037645448323066
0,dog,Neutered,normal,stray,8.101300479123887
0,cat,Spayed,under age/weight,stray,0.057494866529774126
0,dog,Male,normal,other,2.702258726899384
1,dog,Male,normal,stray,1.998631074606434
0,dog,Male,normal,confiscate,3.7645448323066395
0,dog,Spayed,normal,stray,8
1,cat,Spayed,normal,owner surrender,8.268309377138946
0,dog,Female,normal,stray,8.999315537303216
0,cat,Female,under age/weight,stray,0.10951403148528405
0,cat,Unknown,normal,stray,12.999315537303216
0,dog,Neutered,normal,welfare seized,4.988364134154689
0,dog,Female,ill severe,owner surrender,0.1697467488021903
0,dog,Male,normal,stray,0.999315537303217
0,dog,Female,normal,stray,0.6625598904859685
0,dog,Male,normal,stray,12
0,dog,Female,normal,welfare seized,5.5715263518138265
1,rabbit,Spayed,normal,stray,1.002053388090349
0,cat,Female,under age/weight,stray,0.06297056810403832
1,dog,Spayed,normal,stray,1.998631074606434
0,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Female,normal,stray,4
0,dog,Neutered,normal,stray,3.0006844626967832
0,dog,Male,normal,stray,1.6509240246406571
0,dog,Male,normal,stray,0.5037645448323066
1,dog,Neutered,normal,stray,4
0,dog,Male,normal,stray,4
0,dog,Male,normal,stray,0.6652977412731006
1,dog,Neutered,normal,stray,8
0,dog,Female,normal,stray,0.16700889801505817
1,dog,Neutered,injured mild,stray,0.2518822724161533
0,cat,Male,ill severe,stray,0.08213552361396304
1,cat,Spayed,under age/weight,stray,0.10951403148528405
0,cat,Neutered,normal,stray,0.49555099247091033
1,dog,Neutered,normal,owner surrender,4.999315537303217
0,cat,Female,under age/weight,stray,0.12594113620807665
0,dog,Male,normal,stray,7.876796714579055
0,cat,Unknown,under age/weight,stray,0.06023271731690623
1,cat,Male,normal,stray,8
1,dog,Neutered,normal,stray,7.8494182067077345
0,dog,Neutered,normal,stray,6.926762491444216
0,dog,Female,normal,stray,0.999315537303217
1,cat,Male,under age/weight,stray,0.15058179329226556
1,cat,Neutered,fractious,stray,0.08213552361396304
0,cat,Neutered,normal,owner surrender,9.998631074606434
1,cat,Male,normal,stray,0.33401779603011633
0,cat,Female,under age/weight,stray,0.08213552361396304
0,dog,Spayed,normal,stray,5.5277207392197125
0,dog,Male,normal,stray,3.0006844626967832
0,dog,Male,normal,stray,0.8323066392881588
0,cat,Female,under age/weight,stray,0.11498973305954825
0,cat,Male,normal,stray,2.6721423682409307
0,dog,Male,normal,stray,5.9986310746064335
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Female,under age/weight,stray,0.11225188227241616
0,dog,Female,normal,stray,4
1,dog,Neutered,normal,stray,2.9979466119096507
1,cat,Spayed,normal,owner surrender,7.770020533880904
1,cat,Spayed,normal,owner surrender,6.995208761122519
0,dog,Neutered,normal,stray,8.999315537303216
0,cat,Female,fractious,owner surrender,0.8295687885010267
1,cat,Neutered,normal,stray,3.0006844626967832
0,dog,Unknown,under age/weight,stray,0.13415468856947296
1,dog,Male,normal,stray,8
0,dog,Spayed,other,owner surrender,5.3579739904175225
0,cat,Male,under age/weight,stray,0.057494866529774126
0,cat,Female,under age/weight,stray,0.057494866529774126
0,dog,Female,normal,stray,13.995893223819301
0,dog,Female,normal,stray,5.3963039014373715
0,dog,Male,under age/weight,stray,0.09308692676249145
0,cat,Male,normal,stray,0.16700889801505817
0,dog,Female,normal,stray,0.1697467488021903
1,dog,Male,normal,stray,0.999315537303217
0,dog,Male,normal,stray,0.999315537303217
1,rabbit,Neutered,normal,stray,1.998631074606434
0,dog,Male,normal,stray,0.16153319644079397
0,dog,Female,normal,confiscate,3.0006844626967832
0,dog,Spayed,normal,stray,3.9069130732375084
0,cat,Spayed,ill severe,stray,5.3579739904175225
0,cat,Female,under age/weight,stray,0.09308692676249145
0,dog,Female,ill severe,owner surrender,8
0,dog,Neutered,injured severe,owner surrender,11.66050650239562
0,dog,Male,normal,stray,10.680355920602327
0,cat,Female,ill severe,stray,4.999315537303217
0,dog,Female,normal,stray,2.9979466119096507
0,dog,Female,normal,owner surrender,1.4948665297741273
0,dog,Spayed,normal,stray,2.8720054757015743
0,dog,Male,normal,stray,1.9822039698836413
0,dog,Male,normal,welfare seized,3.0006844626967832
0,dog,Spayed,normal,stray,0.999315537303217
0,cat,Neutered,injured moderate,stray,4.999315537303217
0,cat,Female,normal,stray,0.2518822724161533
0,cat,Neutered,normal,stray,8
0,dog,Male,normal,confiscate,0.16700889801505817
0,dog,Male,normal,stray,0.16700889801505817
0,dog,Male,normal,stray,0.4188911704312115
0,dog,Female,normal,stray,0.4928131416837782
0,dog,Spayed,normal,stray,9.902806297056811
0,dog,Female,normal,stray,3.0006844626967832
0,cat,Female,under age/weight,stray,0.12594113620807665
0,cat,Male,under age/weight,stray,0.038329911019849415
0,cat,Male,under age/weight,stray,0.038329911019849415
0,dog,Male,normal,stray,4.999315537303217
0,dog,Female,normal,stray,0.999315537303217
0,cat,Female,fractious,stray,9.95482546201232
