adopted,animal_type,sex,intake_condition,intake_type,age_years,age_scaled
0,dog,Neutered,normal,owner surrender,5.5715263518138265,0.9755792593931076
0,dog,Female,normal,stray,1.998631074606434,-0.11630340197661093
0,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Unknown,under age/weight,stray,0,-0.7270883389880244
0,cat,Neutered,injured severe,stray,4.999315537303217,0.8007106952350455
0,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,under age/weight,stray,0.019164955509924708,-0.721231497126271
0,cat,Male,under age/weight,stray,0.16700889801505817,-0.6760501456213172
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Unknown,normal,stray,4,0.4953182267293386
0,dog,Male,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Male,under age/weight,stray,0.09582477754962354,-0.6978041296792579
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,cat,Female,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Unknown,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,under age/weight,stray,0.09308692676249145,-0.6986408213737941
0,cat,Male,normal,owner surrender,0.5804243668720055,-0.5497096997463536
0,dog,Spayed,other,welfare seized,14.43668720054757,3.6847869663012673
0,cat,Unknown,under age/weight,stray,0,-0.7270883389880244
0,dog,Female,normal,stray,2.414784394250513,0.010873735592888779
0,cat,Female,under age/weight,stray,0.06570841889117043,-0.707007738319156
0,cat,Female,normal,stray,0.2108145106091718,-0.6626630785087383
0,cat,Unknown,normal,stray,0.08487337440109514,-0.7011508964574027
0,dog,Neutered,other,return,1.08145106091718,-0.3965951196462322
0,cat,Female,fractious,stray,0.16700889801505817,-0.6760501456213172
0,dog,Male,normal,stray,8,1.7177247924467018
0,cat,Male,under age/weight,stray,0.11772758384668036,-0.6911105961229685
0,dog,Male,ill severe,stray,0.16700889801505817,-0.6760501456213172
0,cat,Neutered,fractious,stray,3.0006844626967832,0.189925758223632
0,dog,Male,normal,stray,1.998631074606434,-0.11630340197661093
0,dog,Male,normal,stray,0.7665982203969883,-0.4928146645178932
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,under age/weight,stray,0.07939767282683094,-0.7028242798464751
0,cat,Female,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,cat,Unknown,under age/weight,stray,0.049281314168377825,-0.7120278884863731
0,cat,Neutered,normal,owner surrender,3.0006844626967832,0.189925758223632
0,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Neutered,ill mild,stray,1.002053388090349,-0.42085917878778145
0,dog,Unknown,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Unknown,injured severe,stray,0.2518822724161533,-0.6501127030906956
0,cat,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Unknown,under age/weight,stray,0.024640657084188913,-0.7195581137371987
0,cat,Unknown,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,ill moderate,stray,0.12594113620807665,-0.68860052103936
0,cat,Spayed,under age/weight,stray,0.999315537303217,-0.42169587048231766
0,dog,Neutered,normal,stray,1.5030800821355237,-0.26774459868766
0,cat,Male,under age/weight,stray,0.13415468856947296,-0.6860904459557513
0,cat,Neutered,normal,owner surrender,2.9979466119096507,0.1890890665290957
0,dog,Neutered,normal,stray,8.602327173169062,1.9017969652446618
0,dog,Male,normal,stray,4.999315537303217,0.8007106952350455
0,cat,Spayed,injured moderate,stray,0.6625598904859685,-0.5246089489102681
0,cat,Female,under age/weight,stray,0.008213552361396304,-0.7245782639044158
0,cat,Spayed,fractious,stray,1.998631074606434,-0.11630340197661093
0,cat,Unknown,normal,stray,0.2518822724161533,-0.6501127030906956
0,cat,Female,injured severe,stray,0.16700889801505817,-0.6760501456213172
0,dog,Neutered,normal,owner surrender,6.072553045859,1.1286938394932289
0,cat,Neutered,normal,stray,5.158110882956879,0.849238813518144
0,cat,Spayed,fractious,stray,1.998631074606434,-0.11630340197661093
0,cat,Neutered,injured severe,stray,6.997946611909651,1.411495632246459
0,cat,Unknown,under age/weight,stray,0.01642710472279261,-0.7220681888208074
0,dog,Male,normal,owner surrender,11.392197125256674,2.7543858019770324
0,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Female,under age/weight,stray,0.038329911019849415,-0.7153746552645178
0,guinea pig,Female,normal,stray,0.4188911704312115,-0.5990745097239883
0,reptile,Female,normal,stray,5.9986310746064335,1.106103163740752
0,dog,Male,normal,other,3.0006844626967832,0.189925758223632
0,cat,Male,normal,stray,2.6721423682409307,0.08952275487928994
0,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,cat,Neutered,normal,owner surrender,0.7529089664613279,-0.49699812299057405
0,cat,Female,injured severe,stray,3.0006844626967832,0.189925758223632
0,cat,Female,normal,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,cat,Female,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,dog,Unknown,under age/weight,owner surrender,0.02190280629705681,-0.7203948054317348
0,cat,Female,normal,stray,0.2464065708418891,-0.6517860864797679
0,rabbit,Unknown,ill moderate,stray,0.999315537303217,-0.42169587048231766
0,dog,Female,other,owner surrender,3.0061601642710474,0.19159914161270436
0,rabbit,Spayed,normal,owner surrender,0.999315537303217,-0.42169587048231766
0,dog,Male,under age/weight,stray,6.997946611909651,1.411495632246459
0,cat,Male,normal,stray,0.3258042436687201,-0.6275220273382186
0,cat,Unknown,under age/weight,stray,0,-0.7270883389880244
0,reptile,Unknown,normal,stray,0.9965776865160849,-0.4225325621768538
0,dog,Neutered,normal,stray,1.8863791923340179,-0.1506077614525944
0,dog,Female,normal,stray,0.5831622176591376,-0.5488730080518174
0,cat,Male,fractious,stray,0.12594113620807665,-0.68860052103936
0,cat,Unknown,under age/weight,stray,0.019164955509924708,-0.721231497126271
0,cat,Female,injured severe,stray,2.001368925393566,-0.11546671028207477
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,cat,Neutered,normal,owner surrender,1.002053388090349,-0.42085917878778145
0,dog,Neutered,normal,owner surrender,10.001368925393566,2.329346421152651
0,dog,Male,normal,stray,1.998631074606434,-0.11630340197661093
0,dog,Neutered,normal,other,8.413415468856947,1.8440652383216651
0,cat,Neutered,normal,stray,10.507871321013004,2.484134384641845
0,dog,Male,normal,confiscate,0.999315537303217,-0.42169587048231766
0,cat,Unknown,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Neutered,under age/weight,stray,0.12320328542094455,-0.6894372127338961
0,cat,Unknown,under age/weight,stray,0.10677618069815195,-0.6944573629011133
0,cat,Female,normal,stray,0.2518822724161533,-0.6501127030906956
0,cat,Female,under age/weight,stray,0.06570841889117043,-0.707007738319156
0,cat,Spayed,fractious,stray,1.998631074606434,-0.11630340197661093
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,injured severe,stray,4.999315537303217,0.8007106952350455
0,dog,Male,injured severe,stray,4.999315537303217,0.8007106952350455
0,cat,Male,under age/weight,stray,0.07392197125256673,-0.7044976632355474
0,cat,Unknown,normal,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,under age/weight,stray,0.01642710472279261,-0.7220681888208074
0,cat,Spayed,normal,owner surrender,0.6187542778918549,-0.5379960160228471
0,cat,Female,under age/weight,stray,0.03559206023271732,-0.716211346959054
0,dog,Spayed,normal,owner surrender,3.1129363449691994,0.22423011769961548
0,dog,Female,normal,stray,2.9979466119096507,0.1890890665290957
0,cat,Neutered,ill severe,stray,2.9979466119096507,0.1890890665290957
0,cat,Female,normal,stray,1.002053388090349,-0.42085917878778145
0,cat,Male,under age/weight,stray,0.008213552361396304,-0.7245782639044158
0,dog,Male,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Spayed,normal,owner surrender,0.4188911704312115,-0.5990745097239883
0,dog,Female,normal,welfare seized,2.9979466119096507,0.1890890665290957
0,cat,Neutered,fractious,stray,1.998631074606434,-0.11630340197661093
0,dog,Neutered,normal,other,10.986995208761122,2.630555431185677
0,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Neutered,normal,stray,2.9869952087611225,0.185742299750951
0,cat,Male,under age/weight,stray,0.024640657084188913,-0.7195581137371987
0,cat,Unknown,under age/weight,stray,0.05201916495550993,-0.711191196791837
0,cat,Spayed,under age/weight,stray,0.10677618069815195,-0.6944573629011133
0,dog,Female,normal,stray,1.998631074606434,-0.11630340197661093
0,dog,Male,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Female,injured severe,stray,0.5037645448323066,-0.5731370671933667
0,cat,Spayed,normal,stray,0.13141683778234087,-0.6869271376502876
0,cat,Spayed,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,normal,stray,0.5037645448323066,-0.5731370671933667
0,dog,Male,under age/weight,owner surrender,0,-0.7270883389880244
0,cat,Male,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,dog,Neutered,other,confiscate,6.409308692676249,1.2316069179211793
0,cat,Neutered,feral,stray,4.917180013689254,0.7756099443989599
0,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Unknown,under age/weight,stray,0,-0.7270883389880244
0,reptile,Unknown,normal,other,0.999315537303217,-0.42169587048231766
0,cat,Unknown,ill severe,stray,0.999315537303217,-0.42169587048231766
0,cat,Male,other,owner surrender,0.5037645448323066,-0.5731370671933667
0,cat,Male,under age/weight,owner surrender,0.12594113620807665,-0.68860052103936
0,cat,Unknown,normal,stray,0,-0.7270883389880244
0,cat,Female,under age/weight,stray,0.09034907597535935,-0.6994775130683303
0,cat,Female,ill mild,stray,0.2518822724161533,-0.6501127030906956
0,cat,Unknown,fractious,stray,0.999315537303217,-0.42169587048231766
0,dog,Female,other,stray,4.254620123203286,0.5731305543212037
0,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Male,normal,stray,0.0054757015742642025,-0.725414955598952
0,cat,Spayed,normal,stray,0.5037645448323066,-0.5731370671933667
0,cat,Female,under age/weight,stray,0.013689253935660506,-0.7229048805153435
0,cat,Unknown,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,cat,Neutered,feral,stray,2.001368925393566,-0.11546671028207477
0,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Male,normal,welfare seized,7.997262149212868,1.7168881007521652
0,dog,Female,normal,stray,0.3258042436687201,-0.6275220273382186
0,cat,Female,ill severe,stray,2.001368925393566,-0.11546671028207477
0,cat,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Male,normal,stray,0.33127994524298426,-0.6258486439491463
0,cat,Female,under age/weight,stray,0.049281314168377825,-0.7120278884863731
0,cat,Male,ill severe,stray,9.00205338809035,2.0239539526469446
0,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Female,injured moderate,stray,0.5037645448323066,-0.5731370671933667
0,dog,Female,normal,owner surrender,4.569472963723477,0.6693500991928647
0,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,normal,stray,5.434633812457221,0.9337446746662985
0,cat,Neutered,normal,stray,11.997262149212867,2.9392946664695283
0,cat,Spayed,feral,stray,0.6652977412731006,-0.523772257215732
0,dog,Female,normal,welfare seized,0.9965776865160849,-0.4225325621768538
0,cat,Neutered,normal,stray,0.24914442162902123,-0.6509493947852317
0,dog,Spayed,ill mild,stray,7.958932238193018,1.705174417028659
0,cat,Unknown,under age/weight,stray,0.03559206023271732,-0.716211346959054
0,dog,Male,normal,stray,9.4072553045859,2.1477843234383
0,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,normal,stray,9.998631074606434,2.328509729458115
0,dog,Neutered,normal,confiscate,11.41409993155373,2.7610793355333216
0,dog,Neutered,normal,stray,4.766598220396989,0.7295919011994699
0,dog,Neutered,normal,stray,2.9979466119096507,0.1890890665290957
0,dog,Male,normal,stray,1.002053388090349,-0.42085917878778145
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,cat,Male,under age/weight,owner surrender,0.057494866529774126,-0.7095178134027644
0,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
0,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
0,dog,Spayed,normal,stray,7.000684462696783,1.4123323239409948
0,cat,Male,normal,stray,0.2080766598220397,-0.6634997702032744
0,dog,Male,normal,other,0.6707734428473648,-0.5220988738266595
0,dog,Female,other,stray,5.002053388090349,0.8015473869295816
0,cat,Female,under age/weight,stray,0.038329911019849415,-0.7153746552645178
0,cat,Female,under age/weight,stray,0.06570841889117043,-0.707007738319156
0,cat,Female,normal,stray,0.08487337440109514,-0.7011508964574027
0,dog,Male,normal,confiscate,9.144421629021219,2.067461920762826
0,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Male,normal,stray,0.33401779603011633,-0.62501195225461
0,cat,Unknown,injured severe,stray,4,0.4953182267293386
0,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Spayed,fractious,stray,0.2518822724161533,-0.6501127030906956
0,dog,Neutered,normal,stray,1.3360711841204653,-0.3187827920543672
0,dog,Neutered,normal,welfare seized,8,1.7177247924467018
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,injured severe,stray,6.0013689253935665,1.1069398554352883
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,cat,Unknown,ill severe,stray,0.16700889801505817,-0.6760501456213172
0,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Female,normal,stray,0.2792607802874743,-0.6417457861453336
0,cat,Spayed,injured severe,stray,0.9938398357289527,-0.42336925387139007
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,dog,Neutered,normal,stray,9.00205338809035,2.0239539526469446
0,cat,Male,under age/weight,stray,0.008213552361396304,-0.7245782639044158
0,cat,Unknown,under age/weight,stray,0.013689253935660506,-0.7229048805153435
0,cat,Female,normal,stray,0.2518822724161533,-0.6501127030906956
0,dog,Male,normal,stray,7.000684462696783,1.4123323239409948
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,cat,Neutered,ill severe,stray,4.999315537303217,0.8007106952350455
0,dog,Spayed,normal,owner surrender,5.114305270362765,0.8358517464055649
0,dog,Spayed,normal,stray,6.379192334017796,1.2224033092812816
0,cat,Male,under age/weight,stray,0.019164955509924708,-0.721231497126271
0,dog,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Spayed,feral,stray,3.0006844626967832,0.189925758223632
0,cat,Male,ill mild,stray,0.5037645448323066,-0.5731370671933667
0,cat,Spayed,normal,stray,2.9979466119096507,0.1890890665290957
0,cat,Male,normal,stray,0.13141683778234087,-0.6869271376502876
0,cat,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
0,cat,Female,normal,stray,0.33675564681724846,-0.6241752605600739
0,cat,Unknown,injured moderate,stray,0.12320328542094455,-0.6894372127338961
0,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,cat,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Male,normal,other,0.08213552361396304,-0.7019875881519388
0,cat,Male,injured severe,stray,9.998631074606434,2.328509729458115
0,dog,Male,normal,stray,1.4127310061601643,-0.29535542460735403
0,cat,Male,under age/weight,stray,0.008213552361396304,-0.7245782639044158
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,under age/weight,stray,0.05201916495550993,-0.711191196791837
0,cat,Unknown,ill severe,stray,0.07392197125256673,-0.7044976632355474
0,cat,Female,under age/weight,stray,0.03559206023271732,-0.716211346959054
0,cat,Neutered,ill mild,owner surrender,2.9979466119096507,0.1890890665290957
0,cat,Male,under age/weight,stray,0.038329911019849415,-0.7153746552645178
0,cat,Female,normal,stray,0.33675564681724846,-0.6241752605600739
0,dog,Male,other,owner surrender,7.000684462696783,1.4123323239409948
0,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
0,cat,Male,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,dog,Spayed,normal,owner surrender,12.889801505817934,3.2120561588883243
0,reptile,Female,normal,owner surrender,1.998631074606434,-0.11630340197661093
